,beaconId,relayNo,rssiVal,timeStamp
60,0700,16,73,2019-03-28 17:56:11.418995
61,0698,16,83,2019-03-28 17:56:11.419006
62,0698,16,89,2019-03-28 17:56:11.419015
63,0020,16,0,2019-03-28 17:56:11.419023
64,0000,16,0,2019-03-28 17:56:11.419032
65,130d,16,0,2019-03-28 17:56:11.419115
66,0698,07,91,2019-03-28 17:56:11.419235
67,f403,07,3,2019-03-28 17:56:11.419251
68,1e50,07,12,2019-03-28 17:56:11.419260
69,0020,07,0,2019-03-28 17:56:11.419279
70,0000,07,0,2019-03-28 17:56:11.419289
71,1312,07,0,2019-03-28 17:56:11.419298
72,0698,04,92,2019-03-28 17:56:11.550274
73,0203,04,3,2019-03-28 17:56:11.550308
74,1e50,04,12,2019-03-28 17:56:11.550319
75,0020,04,0,2019-03-28 17:56:11.550328
76,0000,04,0,2019-03-28 17:56:11.550336
77,e311,04,0,2019-03-28 17:56:11.550345
78,0700,05,91,2019-03-28 17:56:11.550579
79,f203,05,3,2019-03-28 17:56:11.550595
80,1e50,05,12,2019-03-28 17:56:11.550605
81,0020,05,0,2019-03-28 17:56:11.550631
82,0000,05,0,2019-03-28 17:56:11.550642
83,331c,05,0,2019-03-28 17:56:11.550650
84,0000,03,0,2019-03-28 17:56:11.550679
85,0903,03,3,2019-03-28 17:56:11.550689
86,1e50,03,12,2019-03-28 17:56:11.550698
87,0020,03,0,2019-03-28 17:56:11.550706
88,0000,03,0,2019-03-28 17:56:11.550714
89,131e,03,0,2019-03-28 17:56:11.550724
90,0699,14,91,2019-03-28 17:56:11.550921
91,fd03,14,3,2019-03-28 17:56:11.550936
92,1e50,14,12,2019-03-28 17:56:11.550945
93,0020,14,0,2019-03-28 17:56:11.550964
94,0000,14,0,2019-03-28 17:56:11.550975
95,131d,14,0,2019-03-28 17:56:11.550984
96,0700,17,89,2019-03-28 17:56:11.551011
97,0700,17,89,2019-03-28 17:56:11.551021
98,1e50,17,12,2019-03-28 17:56:11.551030
99,0020,17,0,2019-03-28 17:56:11.551038
100,0000,17,0,2019-03-28 17:56:11.551047
101,0322,17,0,2019-03-28 17:56:11.551055
102,0698,18,86,2019-03-28 17:56:11.551076
103,0698,18,86,2019-03-28 17:56:11.551086
104,0000,18,0,2019-03-28 17:56:11.551104
105,0000,18,36,2019-03-28 17:56:11.551115
106,f5f9,18,0,2019-03-28 17:56:11.551123
107,f9f5,18,7,2019-03-28 17:56:11.551133
108,0007,20,87,2019-03-28 17:56:12.648172
109,0000,20,0,2019-03-28 17:56:12.648223
110,1e50,20,12,2019-03-28 17:56:12.648245
111,0020,20,0,2019-03-28 17:56:12.648264
112,0000,20,0,2019-03-28 17:56:12.648318
113,2323,20,0,2019-03-28 17:56:12.648371
114,0007,20,90,2019-03-28 17:56:12.648430
115,0000,20,0,2019-03-28 17:56:12.648443
116,1e50,20,12,2019-03-28 17:56:12.648452
117,0020,20,0,2019-03-28 17:56:12.648473
118,0000,20,0,2019-03-28 17:56:12.648484
119,e307,20,0,2019-03-28 17:56:12.648493
120,0699,15,91,2019-03-28 17:56:12.760478
121,0700,15,85,2019-03-28 17:56:12.760503
122,1e50,15,12,2019-03-28 17:56:12.760513
123,0020,15,0,2019-03-28 17:56:12.760522
124,0000,15,0,2019-03-28 17:56:12.760530
125,f31f,15,0,2019-03-28 17:56:12.760538
126,0700,08,90,2019-03-28 17:56:12.760744
127,0699,08,89,2019-03-28 17:56:12.760765
128,0700,08,90,2019-03-28 17:56:12.760778
129,0020,08,0,2019-03-28 17:56:12.760790
130,0000,08,0,2019-03-28 17:56:12.760797
131,f30e,08,0,2019-03-28 17:56:12.760846
132,0699,08,89,2019-03-28 17:56:12.760873
133,0699,06,85,2019-03-28 17:56:12.761097
134,0698,06,88,2019-03-28 17:56:12.761114
135,0699,06,87,2019-03-28 17:56:12.761122
136,0020,06,0,2019-03-28 17:56:12.761131
137,0000,06,0,2019-03-28 17:56:12.761139
138,f318,06,0,2019-03-28 17:56:12.761146
139,0698,16,84,2019-03-28 17:56:12.761171
140,0700,16,78,2019-03-28 17:56:12.761180
141,0698,16,89,2019-03-28 17:56:12.761195
142,0000,16,123,2019-03-28 17:56:12.761204
143,b4fa,16,0,2019-03-28 17:56:12.761212
144,50b5,16,6,2019-03-28 17:56:12.761220
145,0698,04,92,2019-03-28 17:56:12.909685
146,fc03,04,3,2019-03-28 17:56:12.909711
147,1e50,04,12,2019-03-28 17:56:12.909722
148,0020,04,0,2019-03-28 17:56:12.909733
149,0000,04,0,2019-03-28 17:56:12.909744
150,e30e,04,0,2019-03-28 17:56:12.909754
151,0700,05,91,2019-03-28 17:56:14.285948
152,0700,05,92,2019-03-28 17:56:14.285982
153,1e50,05,12,2019-03-28 17:56:14.285994
154,0020,05,0,2019-03-28 17:56:14.286016
155,0000,05,0,2019-03-28 17:56:14.286026
156,130b,05,0,2019-03-28 17:56:14.286035
157,0000,03,0,2019-03-28 17:56:14.286066
158,0303,03,3,2019-03-28 17:56:14.286077
159,1e50,03,12,2019-03-28 17:56:14.286086
160,0020,03,0,2019-03-28 17:56:14.286104
161,0000,03,0,2019-03-28 17:56:14.286115
162,2329,03,0,2019-03-28 17:56:14.286124
163,0698,07,91,2019-03-28 17:56:14.389100
164,0103,07,3,2019-03-28 17:56:14.389118
165,1e50,07,12,2019-03-28 17:56:14.389132
166,0020,07,0,2019-03-28 17:56:14.389137
167,0000,07,0,2019-03-28 17:56:14.389142
168,d31a,07,0,2019-03-28 17:56:14.389146
169,0699,14,91,2019-03-28 17:56:14.389162
170,0203,14,3,2019-03-28 17:56:14.389168
171,1e50,14,12,2019-03-28 17:56:14.389172
172,0020,14,0,2019-03-28 17:56:14.389176
173,0000,14,0,2019-03-28 17:56:14.389180
174,f32c,14,0,2019-03-28 17:56:14.389185
175,0699,14,91,2019-03-28 17:56:14.389197
176,0203,14,3,2019-03-28 17:56:14.389202
177,1e50,14,12,2019-03-28 17:56:14.389206
178,0020,14,0,2019-03-28 17:56:14.389210
179,0000,14,0,2019-03-28 17:56:14.389214
180,f32c,14,0,2019-03-28 17:56:14.389218
181,0000,21,0,2019-03-28 17:56:14.572159
182,f303,21,3,2019-03-28 17:56:14.572197
183,1e50,21,12,2019-03-28 17:56:14.572227
184,0020,21,0,2019-03-28 17:56:14.572279
185,0000,21,0,2019-03-28 17:56:14.572296
186,032d,21,0,2019-03-28 17:56:14.572312
187,0007,20,90,2019-03-28 17:56:14.572372
188,0000,20,0,2019-03-28 17:56:14.572451
189,1e50,20,12,2019-03-28 17:56:14.572490
190,0020,20,0,2019-03-28 17:56:14.572709
191,0000,20,0,2019-03-28 17:56:14.572787
192,e307,20,0,2019-03-28 17:56:14.572827
193,0000,02,0,2019-03-28 17:56:14.572999
194,f703,02,3,2019-03-28 17:56:14.573021
195,1e50,02,12,2019-03-28 17:56:14.573033
196,0020,02,0,2019-03-28 17:56:14.573042
197,0000,02,0,2019-03-28 17:56:14.573052
198,330d,02,0,2019-03-28 17:56:14.573061
199,0700,05,91,2019-03-28 17:56:14.573106
200,0700,05,92,2019-03-28 17:56:14.573124
201,1e50,05,12,2019-03-28 17:56:14.573136
202,0020,05,0,2019-03-28 17:56:14.573149
203,0000,05,0,2019-03-28 17:56:14.573160
204,130b,05,0,2019-03-28 17:56:14.573228
205,0000,03,0,2019-03-28 17:56:14.573287
206,0303,03,3,2019-03-28 17:56:14.573306
207,1e50,03,12,2019-03-28 17:56:14.573316
208,0020,03,0,2019-03-28 17:56:14.573325
209,0000,03,0,2019-03-28 17:56:14.573334
210,2329,03,0,2019-03-28 17:56:14.573343
211,0699,15,91,2019-03-28 17:56:14.573376
212,0700,15,85,2019-03-28 17:56:14.573392
213,1e50,15,12,2019-03-28 17:56:14.573423
214,0020,15,0,2019-03-28 17:56:14.573440
215,0000,15,0,2019-03-28 17:56:14.573464
216,f31f,15,0,2019-03-28 17:56:14.573482
217,0699,15,91,2019-03-28 17:56:14.573545
218,0f03,15,3,2019-03-28 17:56:14.573571
219,1e50,15,12,2019-03-28 17:56:14.573591
220,0020,15,0,2019-03-28 17:56:14.573616
221,0000,15,0,2019-03-28 17:56:14.573641
222,e30d,15,0,2019-03-28 17:56:14.573659
223,0000,09,0,2019-03-28 17:56:14.801925
224,f803,09,3,2019-03-28 17:56:14.801947
225,1e50,09,12,2019-03-28 17:56:14.801955
226,0020,09,0,2019-03-28 17:56:14.801961
227,0000,09,0,2019-03-28 17:56:14.801972
228,f314,09,0,2019-03-28 17:56:14.801982
229,0699,06,87,2019-03-28 17:56:14.924150
230,0698,06,84,2019-03-28 17:56:14.924168
231,0699,06,87,2019-03-28 17:56:14.924173
232,0020,06,0,2019-03-28 17:56:14.924178
233,0000,06,0,2019-03-28 17:56:14.924182
234,e310,06,0,2019-03-28 17:56:14.924188
235,0700,16,81,2019-03-28 17:56:14.924203
236,0700,16,78,2019-03-28 17:56:14.924208
237,1e50,16,12,2019-03-28 17:56:14.924225
238,0020,16,0,2019-03-28 17:56:14.924231
239,0000,16,0,2019-03-28 17:56:14.924235
240,030f,16,0,2019-03-28 17:56:14.924239
241,0698,04,91,2019-03-28 17:56:16.985674
242,0698,04,85,2019-03-28 17:56:16.985707
243,1e50,04,12,2019-03-28 17:56:16.985719
244,0020,04,0,2019-03-28 17:56:16.985728
245,0000,04,0,2019-03-28 17:56:16.985736
246,e317,04,0,2019-03-28 17:56:16.985745
247,0000,19,0,2019-03-28 17:56:17.068660
248,0203,19,3,2019-03-28 17:56:17.068688
249,1e50,19,12,2019-03-28 17:56:17.068699
250,0020,19,0,2019-03-28 17:56:17.068708
251,0000,19,0,2019-03-28 17:56:17.068717
252,f32c,19,0,2019-03-28 17:56:17.068725
253,0700,05,87,2019-03-28 17:56:17.068905
254,0700,05,92,2019-03-28 17:56:17.068928
255,1e50,05,12,2019-03-28 17:56:17.068938
256,0020,05,0,2019-03-28 17:56:17.068947
257,0000,05,0,2019-03-28 17:56:17.068955
258,331b,05,0,2019-03-28 17:56:17.068963
259,0000,03,0,2019-03-28 17:56:17.068987
260,f603,03,3,2019-03-28 17:56:17.068997
261,1e50,03,12,2019-03-28 17:56:17.069013
262,0020,03,0,2019-03-28 17:56:17.069022
263,0000,03,0,2019-03-28 17:56:17.069031
264,f319,03,0,2019-03-28 17:56:17.069041
265,0698,07,91,2019-03-28 17:56:17.069213
266,0403,07,3,2019-03-28 17:56:17.069227
267,1e50,07,12,2019-03-28 17:56:17.069236
268,0020,07,0,2019-03-28 17:56:17.069244
269,0000,07,0,2019-03-28 17:56:17.069251
270,d310,07,0,2019-03-28 17:56:17.069259
271,0007,20,90,2019-03-28 17:56:17.069468
272,fe03,20,3,2019-03-28 17:56:17.069484
273,1e50,20,12,2019-03-28 17:56:17.069494
274,0020,20,0,2019-03-28 17:56:17.069503
275,0000,20,0,2019-03-28 17:56:17.069513
276,e32d,20,0,2019-03-28 17:56:17.069553
277,0007,20,85,2019-03-28 17:56:17.069587
278,0000,20,0,2019-03-28 17:56:17.069595
279,1e50,20,12,2019-03-28 17:56:17.069599
280,0020,20,0,2019-03-28 17:56:17.069604
281,0000,20,0,2019-03-28 17:56:17.069608
282,1327,20,0,2019-03-28 17:56:17.069612
283,0000,02,0,2019-03-28 17:56:17.069626
284,0603,02,3,2019-03-28 17:56:17.069631
285,1e50,02,12,2019-03-28 17:56:17.069642
286,0020,02,0,2019-03-28 17:56:17.069647
287,0000,02,0,2019-03-28 17:56:17.069652
288,d30b,02,0,2019-03-28 17:56:17.069656
289,0699,15,91,2019-03-28 17:56:17.069674
290,0803,15,3,2019-03-28 17:56:17.069680
291,1e50,15,12,2019-03-28 17:56:17.069684
292,0020,15,0,2019-03-28 17:56:17.069688
293,0000,15,0,2019-03-28 17:56:17.069692
294,e321,15,0,2019-03-28 17:56:17.069696
295,0700,18,93,2019-03-28 17:56:17.069831
296,0698,18,85,2019-03-28 17:56:17.069840
297,0698,18,90,2019-03-28 17:56:17.069844
298,0020,18,0,2019-03-28 17:56:17.069848
299,0000,18,0,2019-03-28 17:56:17.069853
300,d311,18,0,2019-03-28 17:56:17.069857
301,0700,17,88,2019-03-28 17:56:17.069869
302,0698,17,88,2019-03-28 17:56:17.069874
303,1e50,17,12,2019-03-28 17:56:17.069878
304,0020,17,0,2019-03-28 17:56:17.069882
305,0000,17,0,2019-03-28 17:56:17.069886
306,e312,17,0,2019-03-28 17:56:17.069890
307,0000,09,0,2019-03-28 17:56:17.566671
308,fa03,09,3,2019-03-28 17:56:17.566697
309,1e50,09,12,2019-03-28 17:56:17.566719
310,0020,09,0,2019-03-28 17:56:17.566733
311,0000,09,0,2019-03-28 17:56:17.566742
312,1310,09,0,2019-03-28 17:56:17.566849
313,0007,24,92,2019-03-28 17:56:17.566886
314,f203,24,3,2019-03-28 17:56:17.566898
315,1e50,24,12,2019-03-28 17:56:17.566909
316,0020,24,0,2019-03-28 17:56:17.566919
317,0000,24,0,2019-03-28 17:56:17.566929
318,2320,24,0,2019-03-28 17:56:17.566939
319,0000,13,0,2019-03-28 17:56:17.669180
320,0b03,13,3,2019-03-28 17:56:17.669199
321,1e50,13,12,2019-03-28 17:56:17.669205
322,0020,13,0,2019-03-28 17:56:17.669209
323,0000,13,0,2019-03-28 17:56:17.669213
324,d30e,13,0,2019-03-28 17:56:17.669217
325,0698,06,90,2019-03-28 17:56:17.669353
326,0699,06,88,2019-03-28 17:56:17.669366
327,0699,06,87,2019-03-28 17:56:17.669375
328,0020,06,0,2019-03-28 17:56:17.669383
329,0000,06,0,2019-03-28 17:56:17.669392
330,2322,06,0,2019-03-28 17:56:17.669399
331,0700,16,81,2019-03-28 17:56:17.669423
332,0700,16,78,2019-03-28 17:56:17.669433
333,1e50,16,12,2019-03-28 17:56:17.669442
334,0020,16,0,2019-03-28 17:56:17.669450
335,0000,16,0,2019-03-28 17:56:17.669458
336,f307,16,0,2019-03-28 17:56:17.669591
337,0698,04,91,2019-03-28 17:56:17.669797
338,0603,04,3,2019-03-28 17:56:17.669814
339,1e50,04,12,2019-03-28 17:56:17.669823
340,0020,04,0,2019-03-28 17:56:17.669831
341,0000,04,0,2019-03-28 17:56:17.669840
342,031a,04,0,2019-03-28 17:56:17.669848
343,0000,19,0,2019-03-28 17:56:17.669999
344,0603,19,3,2019-03-28 17:56:17.670008
345,1e50,19,12,2019-03-28 17:56:17.670012
346,0020,19,0,2019-03-28 17:56:17.670025
347,0000,19,0,2019-03-28 17:56:17.670030
348,3328,19,0,2019-03-28 17:56:17.670034
349,0700,05,91,2019-03-28 17:56:18.176476
350,0700,05,92,2019-03-28 17:56:18.176494
351,1e50,05,12,2019-03-28 17:56:18.176500
352,0020,05,0,2019-03-28 17:56:18.176504
353,0000,05,0,2019-03-28 17:56:18.176509
354,2321,05,0,2019-03-28 17:56:18.176519
355,0000,03,0,2019-03-28 17:56:18.176537
356,0403,03,3,2019-03-28 17:56:18.176542
357,1e50,03,12,2019-03-28 17:56:18.176552
358,0020,03,0,2019-03-28 17:56:18.176562
359,0000,03,0,2019-03-28 17:56:18.176569
360,132d,03,0,2019-03-28 17:56:18.176573
361,0698,07,91,2019-03-28 17:56:18.278652
362,0535,07,1,2019-03-28 17:56:18.278682
363,0000,07,0,2019-03-28 17:56:18.278694
364,0000,07,56,2019-03-28 17:56:18.278704
365,55fd,07,0,2019-03-28 17:56:18.278714
366,0d56,07,3,2019-03-28 17:56:18.278724
367,0700,17,88,2019-03-28 17:56:18.278755
368,fd03,17,3,2019-03-28 17:56:18.278766
369,1e50,17,12,2019-03-28 17:56:18.278776
370,0020,17,0,2019-03-28 17:56:18.278785
371,0000,17,0,2019-03-28 17:56:18.278794
372,e32d,17,0,2019-03-28 17:56:18.278804
373,0700,18,93,2019-03-28 17:56:18.278827
374,0803,18,3,2019-03-28 17:56:18.278854
375,1e50,18,12,2019-03-28 17:56:18.278883
376,0020,18,0,2019-03-28 17:56:18.278890
377,0000,18,0,2019-03-28 17:56:18.278894
378,232c,18,0,2019-03-28 17:56:18.278927
379,0000,09,0,2019-03-28 17:56:18.380978
380,f503,09,3,2019-03-28 17:56:18.381007
381,1e50,09,12,2019-03-28 17:56:18.381031
382,0020,09,0,2019-03-28 17:56:18.381039
383,0000,09,0,2019-03-28 17:56:18.381044
384,131f,09,0,2019-03-28 17:56:18.381048
385,0000,21,0,2019-03-28 17:56:18.381069
386,fb03,21,3,2019-03-28 17:56:18.381074
387,1e50,21,12,2019-03-28 17:56:18.381078
388,0020,21,0,2019-03-28 17:56:18.381082
389,0000,21,0,2019-03-28 17:56:18.381086
390,d317,21,0,2019-03-28 17:56:18.381090
391,0000,02,0,2019-03-28 17:56:18.487913
392,0703,02,3,2019-03-28 17:56:18.487932
393,1e50,02,12,2019-03-28 17:56:18.487937
394,0020,02,0,2019-03-28 17:56:18.487942
395,0000,02,0,2019-03-28 17:56:18.487946
396,3316,02,0,2019-03-28 17:56:18.487950
397,0700,15,86,2019-03-28 17:56:18.488066
398,0699,15,88,2019-03-28 17:56:18.488075
399,0698,15,93,2019-03-28 17:56:18.488080
400,0020,15,0,2019-03-28 17:56:18.488084
401,0000,15,0,2019-03-28 17:56:18.488088
402,0315,15,0,2019-03-28 17:56:18.488092
403,0699,14,91,2019-03-28 17:56:18.691667
404,f603,14,3,2019-03-28 17:56:18.691690
405,1e50,14,12,2019-03-28 17:56:18.691700
406,0020,14,0,2019-03-28 17:56:18.691707
407,0000,14,0,2019-03-28 17:56:18.691711
408,2316,14,0,2019-03-28 17:56:18.691716
409,0007,24,92,2019-03-28 17:56:19.006078
410,f103,24,3,2019-03-28 17:56:19.006104
411,1e50,24,12,2019-03-28 17:56:19.006113
412,0020,24,0,2019-03-28 17:56:19.006122
413,0000,24,0,2019-03-28 17:56:19.006130
414,e32c,24,0,2019-03-28 17:56:19.006138
415,0007,20,84,2019-03-28 17:56:19.109129
416,0000,20,0,2019-03-28 17:56:19.109147
417,1e50,20,12,2019-03-28 17:56:19.109153
418,0020,20,0,2019-03-28 17:56:19.109157
419,0000,20,0,2019-03-28 17:56:19.109161
420,e316,20,0,2019-03-28 17:56:19.109165
421,0699,06,88,2019-03-28 17:56:22.887545
422,0698,06,89,2019-03-28 17:56:22.887577
423,0699,06,87,2019-03-28 17:56:22.887589
424,0020,06,0,2019-03-28 17:56:22.887598
425,0000,06,0,2019-03-28 17:56:22.887607
426,3319,06,0,2019-03-28 17:56:22.887615
427,0700,16,74,2019-03-28 17:56:22.887646
428,0698,16,85,2019-03-28 17:56:22.887656
429,0698,16,89,2019-03-28 17:56:22.887676
430,0020,16,0,2019-03-28 17:56:22.887687
431,0000,16,0,2019-03-28 17:56:22.887696
432,0324,16,0,2019-03-28 17:56:22.887704
433,0698,04,91,2019-03-28 17:56:22.975339
434,fb03,04,3,2019-03-28 17:56:22.975453
435,1e50,04,12,2019-03-28 17:56:22.975504
436,0020,04,0,2019-03-28 17:56:22.975557
437,0000,04,0,2019-03-28 17:56:22.975591
438,3315,04,0,2019-03-28 17:56:22.975607
439,0698,07,91,2019-03-28 17:56:22.976360
440,fe03,07,3,2019-03-28 17:56:22.976445
441,1e50,07,12,2019-03-28 17:56:22.976484
442,0020,07,0,2019-03-28 17:56:22.976515
443,0000,07,0,2019-03-28 17:56:22.976543
444,132a,07,0,2019-03-28 17:56:22.976573
445,0699,17,89,2019-03-28 17:56:22.976711
446,0698,17,88,2019-03-28 17:56:22.976762
447,0700,17,88,2019-03-28 17:56:22.976806
448,0020,17,0,2019-03-28 17:56:22.976851
449,0000,17,0,2019-03-28 17:56:22.976888
450,f31d,17,0,2019-03-28 17:56:22.976924
451,0698,18,84,2019-03-28 17:56:22.977060
452,0698,18,85,2019-03-28 17:56:22.977112
453,1e50,18,12,2019-03-28 17:56:22.977264
454,0020,18,0,2019-03-28 17:56:22.977299
455,0000,18,0,2019-03-28 17:56:22.977323
456,0327,18,0,2019-03-28 17:56:22.977335
457,0007,20,88,2019-03-28 17:56:22.977705
458,0000,20,0,2019-03-28 17:56:22.977727
459,1e50,20,12,2019-03-28 17:56:22.977741
460,0020,20,0,2019-03-28 17:56:22.977752
461,0000,20,0,2019-03-28 17:56:22.977764
462,032e,20,0,2019-03-28 17:56:22.977776
463,0000,19,0,2019-03-28 17:56:22.977822
464,fd03,19,3,2019-03-28 17:56:22.977834
465,1e50,19,12,2019-03-28 17:56:22.977844
466,0020,19,0,2019-03-28 17:56:22.977854
467,0000,19,0,2019-03-28 17:56:22.977863
468,2314,19,0,2019-03-28 17:56:22.977873
469,0000,19,0,2019-03-28 17:56:22.977901
470,fa03,19,3,2019-03-28 17:56:22.977913
471,1e50,19,12,2019-03-28 17:56:22.977925
472,0020,19,0,2019-03-28 17:56:22.977934
473,0000,19,0,2019-03-28 17:56:22.977943
474,230c,19,0,2019-03-28 17:56:22.977953
475,0000,02,0,2019-03-28 17:56:22.977997
476,fc03,02,3,2019-03-28 17:56:22.978016
477,1e50,02,12,2019-03-28 17:56:22.978073
478,0020,02,0,2019-03-28 17:56:22.978102
479,0000,02,0,2019-03-28 17:56:22.978122
480,2326,02,0,2019-03-28 17:56:22.978140
481,0700,05,91,2019-03-28 17:56:22.978239
482,0903,05,3,2019-03-28 17:56:22.978270
483,1e50,05,12,2019-03-28 17:56:22.978297
484,0020,05,0,2019-03-28 17:56:22.978320
485,0000,05,0,2019-03-28 17:56:22.978347
486,d313,05,0,2019-03-28 17:56:22.978375
487,0699,14,91,2019-03-28 17:56:22.979836
488,0d03,14,3,2019-03-28 17:56:22.979874
489,1e50,14,12,2019-03-28 17:56:22.979887
490,0020,14,0,2019-03-28 17:56:22.979896
491,0000,14,0,2019-03-28 17:56:22.979904
492,0318,14,0,2019-03-28 17:56:22.979912
493,0000,09,0,2019-03-28 17:56:22.980158
494,fa03,09,3,2019-03-28 17:56:22.980173
495,1e50,09,12,2019-03-28 17:56:22.980181
496,0020,09,0,2019-03-28 17:56:22.980189
497,0000,09,0,2019-03-28 17:56:22.980196
498,231e,09,0,2019-03-28 17:56:22.980205
499,0000,03,0,2019-03-28 17:56:22.995023
500,f903,03,3,2019-03-28 17:56:22.995046
501,1e50,03,12,2019-03-28 17:56:22.995053
502,0020,03,0,2019-03-28 17:56:22.995059
503,0000,03,0,2019-03-28 17:56:22.995064
504,e32a,03,0,2019-03-28 17:56:22.995081
505,0699,06,93,2019-03-28 17:56:22.995247
506,0698,06,86,2019-03-28 17:56:22.995257
507,0699,06,87,2019-03-28 17:56:22.995264
508,0020,06,0,2019-03-28 17:56:22.995269
509,0000,06,0,2019-03-28 17:56:22.995275
510,e32c,06,0,2019-03-28 17:56:22.995280
511,0007,24,92,2019-03-28 17:56:22.995500
512,f103,24,3,2019-03-28 17:56:22.995512
513,1e50,24,12,2019-03-28 17:56:22.995518
514,0020,24,0,2019-03-28 17:56:22.995524
515,0000,24,0,2019-03-28 17:56:22.995529
516,f316,24,0,2019-03-28 17:56:22.995534
517,0698,04,91,2019-03-28 17:56:22.995553
518,fe03,04,3,2019-03-28 17:56:22.995559
519,1e50,04,12,2019-03-28 17:56:22.995565
520,0020,04,0,2019-03-28 17:56:22.995571
521,0000,04,0,2019-03-28 17:56:22.995576
522,1318,04,0,2019-03-28 17:56:22.995581
523,0007,23,88,2019-03-28 17:56:22.995705
524,0203,23,3,2019-03-28 17:56:22.995714
525,1e50,23,12,2019-03-28 17:56:22.995727
526,0020,23,0,2019-03-28 17:56:22.995734
527,0000,23,0,2019-03-28 17:56:22.995742
528,130e,23,0,2019-03-28 17:56:22.995748
529,0700,15,95,2019-03-28 17:56:22.995766
530,0699,15,88,2019-03-28 17:56:22.995773
531,1e50,15,12,2019-03-28 17:56:22.995778
532,0020,15,0,2019-03-28 17:56:22.995784
533,0000,15,0,2019-03-28 17:56:22.995789
534,1320,15,0,2019-03-28 17:56:22.995795
535,0698,07,91,2019-03-28 17:56:22.995914
536,0c03,07,3,2019-03-28 17:56:22.995924
537,1e50,07,12,2019-03-28 17:56:22.995930
538,0020,07,0,2019-03-28 17:56:22.995935
539,0000,07,0,2019-03-28 17:56:22.995941
540,3319,07,0,2019-03-28 17:56:22.995946
541,0700,17,90,2019-03-28 17:56:22.995962
542,0699,17,88,2019-03-28 17:56:22.995969
543,0700,17,88,2019-03-28 17:56:22.995975
544,0020,17,0,2019-03-28 17:56:22.995980
545,0000,17,0,2019-03-28 17:56:22.995986
546,131f,17,0,2019-03-28 17:56:22.995991
547,0000,19,0,2019-03-28 17:56:23.385113
548,fa03,19,3,2019-03-28 17:56:23.385132
549,1e50,19,12,2019-03-28 17:56:23.385142
550,0020,19,0,2019-03-28 17:56:23.385147
551,0000,19,0,2019-03-28 17:56:23.385152
552,0319,19,0,2019-03-28 17:56:23.385156
